,Geo_FIPS,Census Tract #,Median Contract Rent,Median Monthly Housing Costs,Total Renter Housing Units,"less than $20,000","20,000 to 34,999","35,000 To 49,999","50,000 To 74,999","less than 20,000 proportion","20,000 to 34,999 proportion","35,000 To 49,999 proportion","50,000 To 74,999 proportion",STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,Housing Burden Index
40,06037106113,Census Tract 1061.13,1914.0,1959.0,198,0,46,46,30,0.0,0.23232323232323232,0.23232323232323232,0.15151515151515152,06,037,106113,1400000US06037106113,06037106113,1061.13,CT,1443463,0,"POLYGON ((-118.42782199999999 34.315447999999996, -118.424325 34.312743999999995, -118.420773 34.309688, -118.42206 34.30854, -118.41968800000001 34.30684, -118.418553 34.307666999999995, -118.41122 34.300723999999995, -118.413567 34.299569, -118.41713899999999 34.296952, -118.419516 34.299219, -118.422865 34.302358, -118.43284 34.310975, -118.42782199999999 34.315447999999996))",14.1
41,06037106114,Census Tract 1061.14,1223.0,1504.0,891,126,181,144,60,0.1414141414141414,0.2031425364758698,0.16161616161616163,0.06734006734006734,06,037,106114,1400000US06037106114,06037106114,1061.14,CT,1011791,3298,"POLYGON ((-118.435272 34.308813, -118.43284 34.310975, -118.422865 34.302358, -118.419516 34.299219, -118.41713899999999 34.296952, -118.41824199999999 34.29615, -118.421401 34.294374999999995, -118.423467 34.296321999999996, -118.426354 34.299040999999995, -118.42925 34.30177, -118.432863 34.304425, -118.436763 34.307486, -118.435272 34.308813))",20.8
42,06037106403,Census Tract 1064.03,1572.0,1926.0,164,32,43,5,8,0.1951219512195122,0.2621951219512195,0.03048780487804878,0.04878048780487805,06,037,106403,1400000US06037106403,06037106403,1064.03,CT,1105644,0,"POLYGON ((-118.449713 34.307587, -118.443754 34.312898, -118.44026099999999 34.310193999999996, -118.436763 34.307486, -118.432863 34.304425, -118.438821 34.299112, -118.440134 34.300182, -118.44448299999999 34.303545, -118.449713 34.307587))",24.6
43,06037106405,Census Tract 1064.05,1228.0,1436.0,716,52,116,62,93,0.07262569832402235,0.16201117318435754,0.08659217877094973,0.12988826815642457,06,037,106405,1400000US06037106405,06037106405,1064.05,CT,1171734,0,"POLYGON ((-118.45671 34.312991, -118.450745 34.318304999999995, -118.447763 34.320961, -118.446837 34.321785999999996, -118.439908 34.316323, -118.440774 34.315552, -118.443754 34.312898, -118.449713 34.307587, -118.453211 34.310289, -118.45671 34.312991))",22.8
44,06037106406,Census Tract 1064.06,1470.0,1872.0,392,31,28,0,31,0.07908163265306123,0.07142857142857142,0.0,0.07908163265306123,06,037,106406,1400000US06037106406,06037106406,1064.06,CT,2085951,916,"POLYGON ((-118.47020499999999 34.327815, -118.469129 34.330093, -118.459664 34.33002, -118.45873399999999 34.327908, -118.458749 34.325711, -118.457502 34.323389, -118.450579 34.323319999999995, -118.446837 34.321785999999996, -118.447763 34.320961, -118.450745 34.318304999999995, -118.45671 34.312991, -118.460211 34.315694, -118.463708 34.318394, -118.469277 34.322694, -118.470646 34.323555, -118.47020499999999 34.327815))",13.9
45,06037106407,Census Tract 1064.07,1426.0,1532.0,709,229,94,77,151,0.3229901269393512,0.1325811001410437,0.10860366713681241,0.21297602256699577,06,037,106407,1400000US06037106407,06037106407,1064.07,CT,232136,0,"POLYGON ((-118.438771 34.311521, -118.43728 34.312847999999995, -118.43641 34.313666999999995, -118.43284 34.310975, -118.435272 34.308813, -118.436763 34.307486, -118.44026099999999 34.310193999999996, -118.438771 34.311521))",37.4
46,06037106408,Census Tract 1064.08,1329.0,1536.0,777,102,116,139,77,0.13127413127413126,0.1492921492921493,0.1788931788931789,0.0990990990990991,06,037,106408,1400000US06037106408,06037106408,1064.08,CT,229070,0,"POLYGON ((-118.440774 34.315552, -118.439908 34.316323, -118.43641 34.313666999999995, -118.43728 34.312847999999995, -118.438771 34.311521, -118.44026099999999 34.310193999999996, -118.443754 34.312898, -118.440774 34.315552))",23.4
47,06037106510,Census Tract 1065.10,1845.0,2371.0,506,63,63,21,120,0.12450592885375494,0.12450592885375494,0.041501976284584984,0.23715415019762845,06,037,106510,1400000US06037106510,06037106510,1065.10,CT,5708883,8398,"POLYGON ((-118.507716 34.334376999999996, -118.504007 34.337157, -118.492718 34.330622999999996, -118.484403 34.330279, -118.469129 34.330093, -118.47020499999999 34.327815, -118.470646 34.323555, -118.469277 34.322694, -118.463708 34.318394, -118.473008 34.310108, -118.47654299999999 34.312747, -118.481065 34.31369, -118.489501 34.315101999999996, -118.490593 34.316601, -118.492857 34.318914, -118.495733 34.320856, -118.496111 34.32107, -118.49990000000001 34.323215999999995, -118.503331 34.32577, -118.504497 34.32728, -118.506681 34.33209, -118.508341 34.33389, -118.507716 34.334376999999996))",18.2
48,06037106520,Census Tract 1065.20,1531.0,1759.0,450,104,59,31,100,0.2311111111111111,0.13111111111111112,0.06888888888888889,0.2222222222222222,06,037,106520,1400000US06037106520,06037106520,1065.20,CT,2205882,0,"POLYGON ((-118.473008 34.310108, -118.463708 34.318394, -118.460211 34.315694, -118.45671 34.312991, -118.453211 34.310289, -118.449713 34.307587, -118.452696 34.30493, -118.454181 34.303605999999995, -118.455669 34.302279, -118.45899299999999 34.299318, -118.469325 34.307296, -118.473008 34.310108))",26.8
49,06037106603,Census Tract 1066.03,3020.0,2837.0,123,8,6,13,20,0.06504065040650407,0.04878048780487805,0.10569105691056911,0.16260162601626016,06,037,106603,1400000US06037106603,06037106603,1066.03,CT,15302667,3978,"POLYGON ((-118.547546 34.327483, -118.545411 34.329048, -118.545017 34.329934, -118.543114 34.329004999999995, -118.53957199999999 34.327971, -118.536878 34.32837, -118.53530599999999 34.328078999999995, -118.532029 34.32844, -118.530295 34.330099, -118.532178 34.331752, -118.53347 34.335204, -118.53348 34.337012, -118.530481 34.337689999999995, -118.52665400000001 34.337469, -118.525824 34.337861, -118.522599 34.33669, -118.522772 34.338246999999996, -118.52586 34.339397, -118.52598 34.341643999999995, -118.52024 34.340662, -118.51786200000001 34.339611999999995, -118.513566 34.337526, -118.509312 34.33482, -118.508341 34.33389, -118.506681 34.33209, -118.504497 34.32728, -118.503331 34.32577, -118.49990000000001 34.323215999999995, -118.496111 34.32107, -118.49625499999999 34.320824, -118.497986 34.316758, -118.499876 34.314257999999995, -118.50264899999999 34.308282999999996, -118.502484 34.307148999999995, -118.50092000000001 34.304375, -118.501026 34.303532, -118.503444 34.303677, -118.50716299999999 34.302141999999996, -118.508342 34.302102, -118.510468 34.302011, -118.513522 34.303342, -118.51728 34.301935, -118.523158 34.300588, -118.527826 34.298334, -118.536585 34.296578, -118.539219 34.296200999999996, -118.540019 34.297201, -118.540943 34.298794, -118.543335 34.303258, -118.544296 34.30394, -118.543672 34.305715, -118.547095 34.313345999999996, -118.545511 34.315658, -118.546296 34.317332, -118.543439 34.316680999999996, -118.543074 34.31829, -118.544196 34.322066, -118.546127 34.323532, -118.547357 34.324675, -118.547546 34.327483))",15.2
50,06037106604,Census Tract 1066.04,1233.0,1666.0,643,38,91,99,102,0.05909797822706065,0.14152410575427682,0.15396578538102643,0.15863141524105753,06,037,106604,1400000US06037106604,06037106604,1066.04,CT,2611563,8851,"POLYGON ((-118.489501 34.315101999999996, -118.481065 34.31369, -118.47654299999999 34.312747, -118.473008 34.310108, -118.469325 34.307296, -118.45899299999999 34.299318, -118.459209 34.299147999999995, -118.462394 34.296313999999995, -118.46477999999999 34.298158, -118.465967 34.294747, -118.469874 34.293457, -118.47952599999999 34.303371999999996, -118.485161 34.309307, -118.489501 34.315101999999996))",30.9
51,06037106641,Census Tract 1066.41,2550.0,2708.0,77,14,0,0,29,0.18181818181818182,0.0,0.0,0.37662337662337664,06,037,106641,1400000US06037106641,06037106641,1066.41,CT,1135493,0,"POLYGON ((-118.51728 34.301935, -118.513522 34.303342, -118.510468 34.302011, -118.508342 34.302102, -118.50716299999999 34.302141999999996, -118.503444 34.303677, -118.501026 34.303532, -118.502577 34.299665, -118.502167 34.293154, -118.50482 34.293780999999996, -118.505073 34.294993, -118.507784 34.292373, -118.51309499999999 34.294925, -118.516337 34.296527999999995, -118.513262 34.297367, -118.513243 34.300000000000004, -118.516126 34.300149, -118.51728 34.301935))",16.2
52,06037106642,Census Tract 1066.42,,2408.0,101,33,7,0,0,0.32673267326732675,0.06930693069306931,0.0,0.0,06,037,106642,1400000US06037106642,06037106642,1066.42,CT,1577594,0,"POLYGON ((-118.515154 34.29275, -118.51309499999999 34.294925, -118.507784 34.292373, -118.505073 34.294993, -118.50482 34.293780999999996, -118.502167 34.293154, -118.501749 34.290313, -118.50184300000001 34.288716, -118.502059 34.287299, -118.50209 34.284081, -118.502134 34.279284, -118.50214700000001 34.277944999999995, -118.51089 34.277702, -118.51088899999999 34.281735, -118.510985 34.282087, -118.511066 34.283557, -118.511345 34.284117, -118.510246 34.287034999999996, -118.511023 34.287800000000004, -118.512618 34.289097999999996, -118.513579 34.29228, -118.515154 34.29275))",8.5
53,06037106643,Census Tract 1066.43,1959.0,3711.0,126,0,0,8,19,0.0,0.0,0.06349206349206349,0.15079365079365079,06,037,106643,1400000US06037106643,06037106643,1066.43,CT,4338941,0,"POLYGON ((-118.539219 34.296200999999996, -118.536585 34.296578, -118.527826 34.298334, -118.523158 34.300588, -118.51728 34.301935, -118.516126 34.300149, -118.513243 34.300000000000004, -118.513262 34.297367, -118.516337 34.296527999999995, -118.51309499999999 34.294925, -118.515154 34.29275, -118.513579 34.29228, -118.512618 34.289097999999996, -118.511023 34.287800000000004, -118.510246 34.287034999999996, -118.511345 34.284117, -118.511066 34.283557, -118.510985 34.282087, -118.51088899999999 34.281735, -118.51089 34.277702, -118.51529 34.277633, -118.52593 34.278106, -118.526973 34.27802, -118.527028 34.278714, -118.527479 34.279385999999995, -118.527446 34.279579, -118.52738 34.279661, -118.527173 34.279768, -118.527135 34.279787, -118.527029 34.279903, -118.526982 34.279996, -118.526982 34.280057, -118.527022 34.280079, -118.527207 34.280101, -118.527315 34.280153, -118.527643 34.283454, -118.529046 34.28629, -118.530376 34.286747, -118.534249 34.291463, -118.535553 34.2927, -118.53903199999999 34.295726, -118.539219 34.296200999999996))",14.2
54,06037106645,Census Tract 1066.45,2557.0,2778.0,99,10,0,0,35,0.10101010101010101,0.0,0.0,0.35353535353535354,06,037,106645,1400000US06037106645,06037106645,1066.45,CT,2527932,0,"POLYGON ((-118.502577 34.299665, -118.501026 34.303532, -118.50092000000001 34.304375, -118.498194 34.303683, -118.496419 34.300822, -118.494963 34.300585999999996, -118.493849 34.298681, -118.49449 34.297945999999996, -118.492552 34.295324, -118.49121099999999 34.295071, -118.49002899999999 34.292736, -118.48895999999999 34.292071, -118.484908 34.287559, -118.483521 34.286758, -118.483272 34.28454, -118.4838 34.282993, -118.483206 34.281613, -118.483597 34.280042, -118.484673 34.279627999999995, -118.484651 34.279168999999996, -118.485781 34.27783, -118.486102 34.27665, -118.489046 34.276665, -118.489022 34.279199, -118.488996 34.281973, -118.489559 34.286702, -118.493397 34.287441, -118.49611999999999 34.282939, -118.499681 34.283359, -118.499942 34.286297999999995, -118.50184300000001 34.288716, -118.501749 34.290313, -118.502167 34.293154, -118.502577 34.299665))",16.4
55,06037106646,Census Tract 1066.46,1729.0,2368.0,97,6,0,30,0,0.061855670103092786,0.0,0.30927835051546393,0.0,06,037,106646,1400000US06037106646,06037106646,1066.46,CT,1476213,0,"POLYGON ((-118.502134 34.279284, -118.50209 34.284081, -118.502059 34.287299, -118.50184300000001 34.288716, -118.499942 34.286297999999995, -118.499681 34.283359, -118.49611999999999 34.282939, -118.493397 34.287441, -118.489559 34.286702, -118.488996 34.281973, -118.489022 34.279199, -118.489046 34.276665, -118.486102 34.27665, -118.486941 34.271930999999995, -118.487101 34.270125, -118.48707999999999 34.269465, -118.490127 34.271952, -118.495353 34.276089, -118.497838 34.277246999999996, -118.50214700000001 34.277944999999995, -118.502134 34.279284))",15.4
56,06037106648,Census Tract 1066.48,1084.0,1400.0,609,133,128,16,16,0.21839080459770116,0.21018062397372742,0.026272577996715927,0.026272577996715927,06,037,106648,1400000US06037106648,06037106648,1066.48,CT,792928,0,"POLYGON ((-118.462394 34.296313999999995, -118.459209 34.299147999999995, -118.45899299999999 34.299318, -118.455495 34.296617, -118.448813 34.291463, -118.44944100000001 34.289699, -118.451352 34.288326, -118.452522 34.287493999999995, -118.453523 34.288485, -118.457244 34.288919, -118.458213 34.290395, -118.461775 34.292864, -118.459987 34.294453, -118.462394 34.296313999999995))",24.3
57,06037106649,Census Tract 1066.49,1455.0,2359.0,166,37,42,19,5,0.22289156626506024,0.25301204819277107,0.1144578313253012,0.030120481927710843,06,037,106649,1400000US06037106649,06037106649,1066.49,CT,1112675,0,"POLYGON ((-118.469874 34.293457, -118.465967 34.294747, -118.46477999999999 34.298158, -118.462394 34.296313999999995, -118.459987 34.294453, -118.461775 34.292864, -118.458213 34.290395, -118.457244 34.288919, -118.453523 34.288485, -118.452522 34.287493999999995, -118.456008 34.284903, -118.452347 34.281454, -118.45530099999999 34.279336, -118.455848 34.280274, -118.45800000000001 34.283615999999995, -118.464161 34.287932999999995, -118.46798 34.291621, -118.469874 34.293457))",27.9
58,06037107010,Census Tract 1070.10,1341.0,1709.0,174,34,12,26,31,0.19540229885057472,0.06896551724137931,0.14942528735632185,0.1781609195402299,06,037,107010,1400000US06037107010,06037107010,1070.10,CT,684671,0,"POLYGON ((-118.452696 34.30493, -118.449713 34.307587, -118.44448299999999 34.303545, -118.440134 34.300182, -118.438821 34.299112, -118.441788 34.296467, -118.44555 34.299413, -118.447478 34.300900999999996, -118.448841 34.299687, -118.454181 34.303605999999995, -118.452696 34.30493))",29.0
59,06037107020,Census Tract 1070.20,1441.0,2115.0,325,19,26,16,23,0.05846153846153846,0.08,0.04923076923076923,0.07076923076923076,06,037,107020,1400000US06037107020,06037107020,1070.20,CT,994806,0,"POLYGON ((-118.455669 34.302279, -118.454181 34.303605999999995, -118.448841 34.299687, -118.447478 34.300900999999996, -118.44555 34.299413, -118.441788 34.296467, -118.44254699999999 34.295923, -118.444781 34.293803, -118.44550000000001 34.294405999999995, -118.44702 34.293053, -118.448813 34.291463, -118.455495 34.296617, -118.45899299999999 34.299318, -118.455669 34.302279))",12.2
60,06037108101,Census Tract 1081.01,2700.0,2767.0,132,24,0,5,5,0.18181818181818182,0.0,0.03787878787878788,0.03787878787878788,06,037,108101,1400000US06037108101,06037108101,1081.01,CT,1128633,0,"POLYGON ((-118.548023 34.281690999999995, -118.546916 34.282263, -118.544883 34.285941, -118.542895 34.285851, -118.542078 34.283414, -118.53767500000001 34.283561999999996, -118.53472 34.281867999999996, -118.536404 34.276238, -118.536372 34.275455, -118.53623999999999 34.27494, -118.538327 34.274543, -118.546085 34.274097999999995, -118.546719 34.274, -118.546849 34.274226999999996, -118.547249 34.275484999999996, -118.547421 34.280443, -118.548023 34.281690999999995))",5.6
61,06037108102,Census Tract 1081.02,2556.0,2749.0,216,0,20,10,55,0.0,0.09259259259259259,0.046296296296296294,0.25462962962962965,06,037,108102,1400000US06037108102,06037108102,1081.02,CT,2183816,0,"POLYGON ((-118.562615 34.28527, -118.561565 34.287141, -118.558813 34.289256, -118.557378 34.288439, -118.551893 34.28835, -118.550687 34.287773, -118.549475 34.286161, -118.548023 34.281690999999995, -118.547421 34.280443, -118.547249 34.275484999999996, -118.546849 34.274226999999996, -118.546719 34.274, -118.552494 34.272396, -118.557108 34.272334, -118.558639 34.273906, -118.56024 34.274721, -118.562784 34.278923999999996, -118.562459 34.28093, -118.563121 34.283485999999996, -118.562615 34.28527))",15.2
62,06037108103,Census Tract 1081.03,2875.0,3049.0,89,0,5,0,0,0.0,0.056179775280898875,0.0,0.0,06,037,108103,1400000US06037108103,06037108103,1081.03,CT,2564931,0,"POLYGON ((-118.558813 34.289256, -118.557075 34.291983, -118.555041 34.293588, -118.553495 34.292314999999995, -118.54963000000001 34.292363, -118.547269 34.29101, -118.542979 34.290014, -118.541439 34.289111, -118.540564 34.289273, -118.542161 34.292266999999995, -118.539062 34.29356, -118.541787 34.296473999999996, -118.540019 34.297201, -118.539219 34.296200999999996, -118.53903199999999 34.295726, -118.535553 34.2927, -118.534249 34.291463, -118.530376 34.286747, -118.529046 34.28629, -118.527643 34.283454, -118.527315 34.280153, -118.527207 34.280101, -118.527022 34.280079, -118.526982 34.280057, -118.526982 34.279996, -118.527029 34.279903, -118.527135 34.279787, -118.527173 34.279768, -118.52738 34.279661, -118.527446 34.279579, -118.527479 34.279385999999995, -118.527028 34.278714, -118.526973 34.27802, -118.528604 34.277694, -118.53085300000001 34.276882, -118.53623999999999 34.27494, -118.536372 34.275455, -118.536404 34.276238, -118.53472 34.281867999999996, -118.53767500000001 34.283561999999996, -118.542078 34.283414, -118.542895 34.285851, -118.544883 34.285941, -118.546916 34.282263, -118.548023 34.281690999999995, -118.549475 34.286161, -118.550687 34.287773, -118.551893 34.28835, -118.557378 34.288439, -118.558813 34.289256))",7.9
