Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10032_001,SE_A10032_002,SE_A10032_003,SE_A10032_004,SE_A10032_005,SE_A10032_006,SE_A10032_007,SE_A10032_008,SE_A10032_009,SE_A10032_010,SE_A10032_011,SE_A10032_012,PCT_SE_A10032_002,PCT_SE_A10032_003,PCT_SE_A10032_004,PCT_SE_A10032_005,PCT_SE_A10032_006,PCT_SE_A10032_007,PCT_SE_A10032_008,PCT_SE_A10032_009,PCT_SE_A10032_010,PCT_SE_A10032_011,PCT_SE_A10032_012
6037111201,14000US06037111201,Census Tract 1112.01,"Census Tract 1112.01, Los Angeles County, California",ca,140,0,ACSSF,3948,,,,,6,37,,,,111201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163,1157,1128,29,0,6,0,0,0,0,0,0,99.48,96.99,2.49,0,0.52,0,0,0,0,0,0
6037111202,14000US06037111202,Census Tract 1112.02,"Census Tract 1112.02, Los Angeles County, California",ca,140,0,ACSSF,3949,,,,,6,37,,,,111202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,1697,1625,72,34,70,38,53,35,33,3,0,86.45,82.78,3.67,1.73,3.57,1.94,2.7,1.78,1.68,0.15,0
6037111204,14000US06037111204,Census Tract 1112.04,"Census Tract 1112.04, Los Angeles County, California",ca,140,0,ACSSF,3950,,,,,6,37,,,,111204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2002,1992,10,0,0,12,0,0,0,0,0,99.4,98.91,0.5,0,0,0.6,0,0,0,0,0
6037111205,14000US06037111205,Census Tract 1112.05,"Census Tract 1112.05, Los Angeles County, California",ca,140,0,ACSSF,3951,,,,,6,37,,,,111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352,856,535,321,0,10,84,117,46,232,0,7,63.31,39.57,23.74,0,0.74,6.21,8.65,3.4,17.16,0,0.52
6037111206,14000US06037111206,Census Tract 1112.06,"Census Tract 1112.06, Los Angeles County, California",ca,140,0,ACSSF,3952,,,,,6,37,,,,111206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612,1597,1584,13,0,12,0,3,0,0,0,0,99.07,98.26,0.81,0,0.74,0,0.19,0,0,0,0
6037111301,14000US06037111301,Census Tract 1113.01,"Census Tract 1113.01, Los Angeles County, California",ca,140,0,ACSSF,3953,,,,,6,37,,,,111301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942,993,908,85,42,107,89,130,598,983,0,0,33.75,30.86,2.89,1.43,3.64,3.03,4.42,20.33,33.41,0,0
6037111302,14000US06037111302,Census Tract 1113.02,"Census Tract 1113.02, Los Angeles County, California",ca,140,0,ACSSF,3954,,,,,6,37,,,,111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864,1024,861,163,9,9,0,66,353,403,0,0,54.94,46.19,8.74,0.48,0.48,0,3.54,18.94,21.62,0,0
6037111400,14000US06037111400,Census Tract 1114,"Census Tract 1114, Los Angeles County, California",ca,140,0,ACSSF,3955,,,,,6,37,,,,111400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888,1339,1337,2,37,0,66,229,497,720,0,0,46.36,46.3,0.07,1.28,0,2.29,7.93,17.21,24.93,0,0
6037113101,14000US06037113101,Census Tract 1131.01,"Census Tract 1131.01, Los Angeles County, California",ca,140,0,ACSSF,3956,,,,,6,37,,,,113101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157,1127,1079,48,30,0,0,0,0,0,0,0,97.41,93.26,4.15,2.59,0,0,0,0,0,0,0
6037113102,14000US06037113102,Census Tract 1131.02,"Census Tract 1131.02, Los Angeles County, California",ca,140,0,ACSSF,3957,,,,,6,37,,,,113102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,1012,999,13,3,0,0,0,0,0,0,0,99.7,98.42,1.28,0.3,0,0,0,0,0,0,0
6037113211,14000US06037113211,Census Tract 1132.11,"Census Tract 1132.11, Los Angeles County, California",ca,140,0,ACSSF,3958,,,,,6,37,,,,113211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685,1370,622,748,30,53,75,0,0,10,147,0,81.31,36.91,44.39,1.78,3.15,4.45,0,0,0.59,8.72,0
6037113212,14000US06037113212,Census Tract 1132.12,"Census Tract 1132.12, Los Angeles County, California",ca,140,0,ACSSF,3959,,,,,6,37,,,,113212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,736,692,44,0,10,31,11,147,149,0,0,67.9,63.84,4.06,0,0.92,2.86,1.01,13.56,13.75,0,0
6037113213,14000US06037113213,Census Tract 1132.13,"Census Tract 1132.13, Los Angeles County, California",ca,140,0,ACSSF,3960,,,,,6,37,,,,113213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722,1137,884,253,0,0,92,54,224,194,21,0,66.03,51.34,14.69,0,0,5.34,3.14,13.01,11.27,1.22,0
6037113231,14000US06037113231,Census Tract 1132.31,"Census Tract 1132.31, Los Angeles County, California",ca,140,0,ACSSF,3961,,,,,6,37,,,,113231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,753,753,0,0,0,0,29,54,0,4,0,89.64,89.64,0,0,0,0,3.45,6.43,0,0.48,0
6037113232,14000US06037113232,Census Tract 1132.32,"Census Tract 1132.32, Los Angeles County, California",ca,140,0,ACSSF,3962,,,,,6,37,,,,113232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438,1406,1395,11,0,0,0,0,32,0,0,0,97.77,97.01,0.76,0,0,0,0,2.23,0,0,0
6037113233,14000US06037113233,Census Tract 1132.33,"Census Tract 1132.33, Los Angeles County, California",ca,140,0,ACSSF,3963,,,,,6,37,,,,113233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673,528,514,14,0,55,221,226,697,784,162,0,19.75,19.23,0.52,0,2.06,8.27,8.45,26.08,29.33,6.06,0
6037113234,14000US06037113234,Census Tract 1132.34,"Census Tract 1132.34, Los Angeles County, California",ca,140,0,ACSSF,3964,,,,,6,37,,,,113234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,468,421,47,4,0,14,86,323,385,362,0,28.5,25.64,2.86,0.24,0,0.85,5.24,19.67,23.45,22.05,0
6037113235,14000US06037113235,Census Tract 1132.35,"Census Tract 1132.35, Los Angeles County, California",ca,140,0,ACSSF,3965,,,,,6,37,,,,113235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,451,451,0,0,0,0,0,0,0,312,15,57.97,57.97,0,0,0,0,0,0,0,40.1,1.93
6037113237,14000US06037113237,Census Tract 1132.37,"Census Tract 1132.37, Los Angeles County, California",ca,140,0,ACSSF,3966,,,,,6,37,,,,113237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562,859,844,15,0,0,34,39,131,303,196,0,54.99,54.03,0.96,0,0,2.18,2.5,8.39,19.4,12.55,0
6037113301,14000US06037113301,Census Tract 1133.01,"Census Tract 1133.01, Los Angeles County, California",ca,140,0,ACSSF,3967,,,,,6,37,,,,113301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,715,609,106,0,52,0,0,72,577,11,0,50.11,42.68,7.43,0,3.64,0,0,5.05,40.43,0.77,0
6037113303,14000US06037113303,Census Tract 1133.03,"Census Tract 1133.03, Los Angeles County, California",ca,140,0,ACSSF,3968,,,,,6,37,,,,113303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420,1093,1078,15,0,0,0,0,0,0,308,19,76.97,75.92,1.06,0,0,0,0,0,0,21.69,1.34
6037113321,14000US06037113321,Census Tract 1133.21,"Census Tract 1133.21, Los Angeles County, California",ca,140,0,ACSSF,3969,,,,,6,37,,,,113321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544,722,406,316,0,78,143,194,564,843,0,0,28.38,15.96,12.42,0,3.07,5.62,7.63,22.17,33.14,0,0
6037113322,14000US06037113322,Census Tract 1133.22,"Census Tract 1133.22, Los Angeles County, California",ca,140,0,ACSSF,3970,,,,,6,37,,,,113322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461,1269,1161,108,0,0,0,0,89,103,0,0,86.86,79.47,7.39,0,0,0,0,6.09,7.05,0,0
6037113401,14000US06037113401,Census Tract 1134.01,"Census Tract 1134.01, Los Angeles County, California",ca,140,0,ACSSF,3971,,,,,6,37,,,,113401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032,1610,1459,151,13,46,0,0,150,213,0,0,79.23,71.8,7.43,0.64,2.26,0,0,7.38,10.48,0,0
6037113421,14000US06037113421,Census Tract 1134.21,"Census Tract 1134.21, Los Angeles County, California",ca,140,0,ACSSF,3972,,,,,6,37,,,,113421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168,420,404,16,8,110,48,174,680,728,0,0,19.37,18.63,0.74,0.37,5.07,2.21,8.03,31.37,33.58,0,0
6037113422,14000US06037113422,Census Tract 1134.22,"Census Tract 1134.22, Los Angeles County, California",ca,140,0,ACSSF,3973,,,,,6,37,,,,113422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265,1178,1078,100,0,0,48,129,444,419,47,0,52.01,47.59,4.42,0,0,2.12,5.7,19.6,18.5,2.08,0
6037115101,14000US06037115101,Census Tract 1151.01,"Census Tract 1151.01, Los Angeles County, California",ca,140,0,ACSSF,3974,,,,,6,37,,,,115101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789,1752,1748,4,8,0,0,0,29,0,0,0,97.93,97.71,0.22,0.45,0,0,0,1.62,0,0,0
6037115103,14000US06037115103,Census Tract 1151.03,"Census Tract 1151.03, Los Angeles County, California",ca,140,0,ACSSF,3975,,,,,6,37,,,,115103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,4,3,5,4,12,0,0,0,0,0,0,14.29,10.71,17.86,14.29,42.86,0,0
6037115104,14000US06037115104,Census Tract 1151.04,"Census Tract 1151.04, Los Angeles County, California",ca,140,0,ACSSF,3976,,,,,6,37,,,,115104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136,372,297,75,0,33,0,112,515,1104,0,0,17.42,13.9,3.51,0,1.54,0,5.24,24.11,51.69,0,0
6037115201,14000US06037115201,Census Tract 1152.01,"Census Tract 1152.01, Los Angeles County, California",ca,140,0,ACSSF,3977,,,,,6,37,,,,115201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940,925,830,95,0,0,39,59,933,984,0,0,31.46,28.23,3.23,0,0,1.33,2.01,31.73,33.47,0,0
6037115202,14000US06037115202,Census Tract 1152.02,"Census Tract 1152.02, Los Angeles County, California",ca,140,0,ACSSF,3978,,,,,6,37,,,,115202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939,1107,1040,67,15,0,16,140,431,193,30,7,57.09,53.64,3.46,0.77,0,0.83,7.22,22.23,9.95,1.55,0.36
6037115301,14000US06037115301,Census Tract 1153.01,"Census Tract 1153.01, Los Angeles County, California",ca,140,0,ACSSF,3979,,,,,6,37,,,,115301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785,991,863,128,0,11,55,19,201,246,262,0,55.52,48.35,7.17,0,0.62,3.08,1.06,11.26,13.78,14.68,0
6037115302,14000US06037115302,Census Tract 1153.02,"Census Tract 1153.02, Los Angeles County, California",ca,140,0,ACSSF,3980,,,,,6,37,,,,115302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,415,405,10,6,93,150,262,118,41,0,0,38.25,37.33,0.92,0.55,8.57,13.82,24.15,10.88,3.78,0,0
6037115401,14000US06037115401,Census Tract 1154.01,"Census Tract 1154.01, Los Angeles County, California",ca,140,0,ACSSF,3981,,,,,6,37,,,,115401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093,846,715,131,55,33,262,93,443,361,0,0,40.42,34.16,6.26,2.63,1.58,12.52,4.44,21.17,17.25,0,0
6037115403,14000US06037115403,Census Tract 1154.03,"Census Tract 1154.03, Los Angeles County, California",ca,140,0,ACSSF,3982,,,,,6,37,,,,115403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,469,421,48,12,0,174,189,228,11,0,0,43.31,38.87,4.43,1.11,0,16.07,17.45,21.05,1.02,0,0
6037115404,14000US06037115404,Census Tract 1154.04,"Census Tract 1154.04, Los Angeles County, California",ca,140,0,ACSSF,3983,,,,,6,37,,,,115404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,625,614,11,15,31,32,173,28,0,0,0,69.14,67.92,1.22,1.66,3.43,3.54,19.14,3.1,0,0,0
6037117101,14000US06037117101,Census Tract 1171.01,"Census Tract 1171.01, Los Angeles County, California",ca,140,0,ACSSF,3984,,,,,6,37,,,,117101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480,1070,912,158,5,0,31,19,214,141,0,0,72.3,61.62,10.68,0.34,0,2.09,1.28,14.46,9.53,0,0
6037117102,14000US06037117102,Census Tract 1171.02,"Census Tract 1171.02, Los Angeles County, California",ca,140,0,ACSSF,3985,,,,,6,37,,,,117102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,602,479,123,5,7,0,15,119,79,0,0,72.79,57.92,14.87,0.6,0.85,0,1.81,14.39,9.55,0,0
6037117201,14000US06037117201,Census Tract 1172.01,"Census Tract 1172.01, Los Angeles County, California",ca,140,0,ACSSF,3986,,,,,6,37,,,,117201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310,461,406,55,0,54,21,30,321,423,0,0,35.19,30.99,4.2,0,4.12,1.6,2.29,24.5,32.29,0,0
6037117202,14000US06037117202,Census Tract 1172.02,"Census Tract 1172.02, Los Angeles County, California",ca,140,0,ACSSF,3987,,,,,6,37,,,,117202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,753,728,25,0,0,6,7,13,66,0,0,89.11,86.15,2.96,0,0,0.71,0.83,1.54,7.81,0,0
6037117301,14000US06037117301,Census Tract 1173.01,"Census Tract 1173.01, Los Angeles County, California",ca,140,0,ACSSF,3988,,,,,6,37,,,,117301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245,1237,1237,0,0,0,0,0,0,0,8,0,99.36,99.36,0,0,0,0,0,0,0,0.64,0
6037117302,14000US06037117302,Census Tract 1173.02,"Census Tract 1173.02, Los Angeles County, California",ca,140,0,ACSSF,3989,,,,,6,37,,,,117302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811,1569,1553,16,0,8,0,0,60,174,0,0,86.64,85.75,0.88,0,0.44,0,0,3.31,9.61,0,0
6037117303,14000US06037117303,Census Tract 1173.03,"Census Tract 1173.03, Los Angeles County, California",ca,140,0,ACSSF,3990,,,,,6,37,,,,117303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,1074,1074,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0
6037117404,14000US06037117404,Census Tract 1174.04,"Census Tract 1174.04, Los Angeles County, California",ca,140,0,ACSSF,3991,,,,,6,37,,,,117404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378,1243,1192,51,0,55,0,0,18,62,0,0,90.2,86.5,3.7,0,3.99,0,0,1.31,4.5,0,0
6037117405,14000US06037117405,Census Tract 1174.05,"Census Tract 1174.05, Los Angeles County, California",ca,140,0,ACSSF,3992,,,,,6,37,,,,117405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,110,69,41,0,0,30,110,588,85,0,0,11.92,7.48,4.44,0,0,3.25,11.92,63.71,9.21,0,0
6037117407,14000US06037117407,Census Tract 1174.07,"Census Tract 1174.07, Los Angeles County, California",ca,140,0,ACSSF,3993,,,,,6,37,,,,117407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,45,0,45,0,5,40,133,649,120,0,0,4.54,0,4.54,0,0.5,4.03,13.41,65.42,12.1,0,0
6037117408,14000US06037117408,Census Tract 1174.08,"Census Tract 1174.08, Los Angeles County, California",ca,140,0,ACSSF,3994,,,,,6,37,,,,117408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,167,110,57,0,0,25,47,433,210,0,0,18.93,12.47,6.46,0,0,2.83,5.33,49.09,23.81,0,0
6037117510,14000US06037117510,Census Tract 1175.10,"Census Tract 1175.10, Los Angeles County, California",ca,140,0,ACSSF,3995,,,,,6,37,,,,117510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,227,115,112,0,16,121,316,312,87,0,0,21.04,10.66,10.38,0,1.48,11.21,29.29,28.92,8.06,0,0
6037117520,14000US06037117520,Census Tract 1175.20,"Census Tract 1175.20, Los Angeles County, California",ca,140,0,ACSSF,3996,,,,,6,37,,,,117520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,172,111,61,6,86,76,133,347,265,1,0,15.84,10.22,5.62,0.55,7.92,7,12.25,31.95,24.4,0.09,0
6037117530,14000US06037117530,Census Tract 1175.30,"Census Tract 1175.30, Los Angeles County, California",ca,140,0,ACSSF,3997,,,,,6,37,,,,117530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662,400,213,187,0,87,50,60,709,356,0,0,24.07,12.82,11.25,0,5.23,3.01,3.61,42.66,21.42,0,0
6037119001,14000US06037119001,Census Tract 1190.01,"Census Tract 1190.01, Los Angeles County, California",ca,140,0,ACSSF,3998,,,,,6,37,,,,119001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,1003,981,22,0,0,0,0,0,0,0,0,100,97.81,2.19,0,0,0,0,0,0,0,0
6037119002,14000US06037119002,Census Tract 1190.02,"Census Tract 1190.02, Los Angeles County, California",ca,140,0,ACSSF,3999,,,,,6,37,,,,119002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756,1502,1450,52,0,10,0,33,76,115,20,0,85.54,82.57,2.96,0,0.57,0,1.88,4.33,6.55,1.14,0
6037119201,14000US06037119201,Census Tract 1192.01,"Census Tract 1192.01, Los Angeles County, California",ca,140,0,ACSSF,4000,,,,,6,37,,,,119201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,892,840,52,0,0,0,0,0,0,6,0,99.33,93.54,5.79,0,0,0,0,0,0,0.67,0
6037119202,14000US06037119202,Census Tract 1192.02,"Census Tract 1192.02, Los Angeles County, California",ca,140,0,ACSSF,4001,,,,,6,37,,,,119202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,808,715,93,0,45,18,0,31,154,0,0,76.52,67.71,8.81,0,4.26,1.7,0,2.94,14.58,0,0
6037119310,14000US06037119310,Census Tract 1193.10,"Census Tract 1193.10, Los Angeles County, California",ca,140,0,ACSSF,4002,,,,,6,37,,,,119310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249,481,342,139,4,0,96,68,165,407,28,0,38.51,27.38,11.13,0.32,0,7.69,5.44,13.21,32.59,2.24,0
6037119320,14000US06037119320,Census Tract 1193.20,"Census Tract 1193.20, Los Angeles County, California",ca,140,0,ACSSF,4003,,,,,6,37,,,,119320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235,331,272,59,0,8,35,151,234,461,0,15,26.8,22.02,4.78,0,0.65,2.83,12.23,18.95,37.33,0,1.21
6037119340,14000US06037119340,Census Tract 1193.40,"Census Tract 1193.40, Los Angeles County, California",ca,140,0,ACSSF,4004,,,,,6,37,,,,119340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064,13,0,13,8,0,28,108,507,391,0,9,1.22,0,1.22,0.75,0,2.63,10.15,47.65,36.75,0,0.85
6037119341,14000US06037119341,Census Tract 1193.41,"Census Tract 1193.41, Los Angeles County, California",ca,140,0,ACSSF,4005,,,,,6,37,,,,119341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,385,249,136,23,20,47,98,130,137,0,0,45.83,29.64,16.19,2.74,2.38,5.6,11.67,15.48,16.31,0,0
6037119342,14000US06037119342,Census Tract 1193.42,"Census Tract 1193.42, Los Angeles County, California",ca,140,0,ACSSF,4006,,,,,6,37,,,,119342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,214,89,125,0,10,87,105,183,177,0,0,27.58,11.47,16.11,0,1.29,11.21,13.53,23.58,22.81,0,0
6037119400,14000US06037119400,Census Tract 1194,"Census Tract 1194, Los Angeles County, California",ca,140,0,ACSSF,4007,,,,,6,37,,,,119400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,1109,1062,47,0,18,0,0,26,0,17,0,94.79,90.77,4.02,0,1.54,0,0,2.22,0,1.45,0
6037119700,14000US06037119700,Census Tract 1197,"Census Tract 1197, Los Angeles County, California",ca,140,0,ACSSF,4008,,,,,6,37,,,,119700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345,1257,1190,67,0,0,58,14,5,0,11,0,93.46,88.48,4.98,0,0,4.31,1.04,0.37,0,0.82,0
6037119800,14000US06037119800,Census Tract 1198,"Census Tract 1198, Los Angeles County, California",ca,140,0,ACSSF,4009,,,,,6,37,,,,119800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520,1339,1326,13,0,0,7,116,42,0,16,0,88.09,87.24,0.86,0,0,0.46,7.63,2.76,0,1.05,0
6037119900,14000US06037119900,Census Tract 1199,"Census Tract 1199, Los Angeles County, California",ca,140,0,ACSSF,4010,,,,,6,37,,,,119900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286,1187,1151,36,0,13,0,41,45,0,0,0,92.3,89.5,2.8,0,1.01,0,3.19,3.5,0,0,0
6037120010,14000US06037120010,Census Tract 1200.10,"Census Tract 1200.10, Los Angeles County, California",ca,140,0,ACSSF,4011,,,,,6,37,,,,120010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753,503,492,11,11,10,54,67,78,26,4,0,66.8,65.34,1.46,1.46,1.33,7.17,8.9,10.36,3.45,0.53,0
6037120020,14000US06037120020,Census Tract 1200.20,"Census Tract 1200.20, Los Angeles County, California",ca,140,0,ACSSF,4012,,,,,6,37,,,,120020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184,180,160,20,25,65,189,160,421,144,0,0,15.2,13.51,1.69,2.11,5.49,15.96,13.51,35.56,12.16,0,0
6037120030,14000US06037120030,Census Tract 1200.30,"Census Tract 1200.30, Los Angeles County, California",ca,140,0,ACSSF,4013,,,,,6,37,,,,120030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,67,54,13,0,36,79,183,308,88,0,0,8.8,7.1,1.71,0,4.73,10.38,24.05,40.47,11.56,0,0
6037120103,14000US06037120103,Census Tract 1201.03,"Census Tract 1201.03, Los Angeles County, California",ca,140,0,ACSSF,4014,,,,,6,37,,,,120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,42,14,28,0,0,28,236,409,175,0,0,4.72,1.57,3.15,0,0,3.15,26.52,45.96,19.66,0,0
6037120104,14000US06037120104,Census Tract 1201.04,"Census Tract 1201.04, Los Angeles County, California",ca,140,0,ACSSF,4015,,,,,6,37,,,,120104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,140,114,26,4,0,19,47,247,344,6,0,17.35,14.13,3.22,0.5,0,2.35,5.82,30.61,42.63,0.74,0
6037120105,14000US06037120105,Census Tract 1201.05,"Census Tract 1201.05, Los Angeles County, California",ca,140,0,ACSSF,4016,,,,,6,37,,,,120105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,479,353,126,55,0,28,96,89,147,0,0,53.58,39.49,14.09,6.15,0,3.13,10.74,9.96,16.44,0,0
6037120106,14000US06037120106,Census Tract 1201.06,"Census Tract 1201.06, Los Angeles County, California",ca,140,0,ACSSF,4017,,,,,6,37,,,,120106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256,124,104,20,0,25,28,62,582,435,0,0,9.87,8.28,1.59,0,1.99,2.23,4.94,46.34,34.63,0,0
6037120107,14000US06037120107,Census Tract 1201.07,"Census Tract 1201.07, Los Angeles County, California",ca,140,0,ACSSF,4018,,,,,6,37,,,,120107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,93,84,9,0,11,59,92,742,130,0,0,8.25,7.45,0.8,0,0.98,5.24,8.16,65.84,11.54,0,0
6037120108,14000US06037120108,Census Tract 1201.08,"Census Tract 1201.08, Los Angeles County, California",ca,140,0,ACSSF,4019,,,,,6,37,,,,120108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419,217,55,162,0,16,102,381,494,209,0,0,15.29,3.88,11.42,0,1.13,7.19,26.85,34.81,14.73,0,0
6037120300,14000US06037120300,Census Tract 1203,"Census Tract 1203, Los Angeles County, California",ca,140,0,ACSSF,4020,,,,,6,37,,,,120300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480,1240,1167,73,0,0,138,73,0,0,29,0,83.78,78.85,4.93,0,0,9.32,4.93,0,0,1.96,0
6037120400,14000US06037120400,Census Tract 1204,"Census Tract 1204, Los Angeles County, California",ca,140,0,ACSSF,4021,,,,,6,37,,,,120400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086,730,718,12,40,2,17,0,289,1008,0,0,35,34.42,0.58,1.92,0.1,0.81,0,13.85,48.32,0,0
6037121010,14000US06037121010,Census Tract 1210.10,"Census Tract 1210.10, Los Angeles County, California",ca,140,0,ACSSF,4022,,,,,6,37,,,,121010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,1141,1121,20,0,0,20,31,145,7,0,0,84.9,83.41,1.49,0,0,1.49,2.31,10.79,0.52,0,0
6037121020,14000US06037121020,Census Tract 1210.20,"Census Tract 1210.20, Los Angeles County, California",ca,140,0,ACSSF,4023,,,,,6,37,,,,121020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136,820,820,0,0,0,20,113,169,14,0,0,72.18,72.18,0,0,0,1.76,9.95,14.88,1.23,0,0
