Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
6037101110,14000US06037101110,Census Tract 1011.10,"Census Tract 1011.10, Los Angeles County, California",ca,140,0,ACSSF,3871,,,,,6,37,,,,101110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4283,3347,19,3,331,3,391,189,78.15,0.44,0.07,7.73,0.07,9.13,4.41
6037101122,14000US06037101122,Census Tract 1011.22,"Census Tract 1011.22, Los Angeles County, California",ca,140,0,ACSSF,3872,,,,,6,37,,,,101122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3405,2981,74,15,220,0,48,67,87.55,2.17,0.44,6.46,0,1.41,1.97
6037101210,14000US06037101210,Census Tract 1012.10,"Census Tract 1012.10, Los Angeles County, California",ca,140,0,ACSSF,3873,,,,,6,37,,,,101210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6347,4647,198,0,486,0,921,95,73.22,3.12,0,7.66,0,14.51,1.5
6037101220,14000US06037101220,Census Tract 1012.20,"Census Tract 1012.20, Los Angeles County, California",ca,140,0,ACSSF,3874,,,,,6,37,,,,101220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702,2634,87,0,341,0,497,143,71.15,2.35,0,9.21,0,13.43,3.86
6037101300,14000US06037101300,Census Tract 1013,"Census Tract 1013, Los Angeles County, California",ca,140,0,ACSSF,3875,,,,,6,37,,,,101300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3884,3350,205,0,194,0,45,90,86.25,5.28,0,4.99,0,1.16,2.32
6037101400,14000US06037101400,Census Tract 1014,"Census Tract 1014, Los Angeles County, California",ca,140,0,ACSSF,3876,,,,,6,37,,,,101400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2671,17,60,434,0,132,144,77.24,0.49,1.74,12.55,0,3.82,4.16
6037102103,14000US06037102103,Census Tract 1021.03,"Census Tract 1021.03, Los Angeles County, California",ca,140,0,ACSSF,3877,,,,,6,37,,,,102103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763,1349,25,0,224,0,55,110,76.52,1.42,0,12.71,0,3.12,6.24
6037102104,14000US06037102104,Census Tract 1021.04,"Census Tract 1021.04, Los Angeles County, California",ca,140,0,ACSSF,3878,,,,,6,37,,,,102104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3721,2985,79,3,364,8,63,219,80.22,2.12,0.08,9.78,0.21,1.69,5.89
6037102105,14000US06037102105,Census Tract 1021.05,"Census Tract 1021.05, Los Angeles County, California",ca,140,0,ACSSF,3879,,,,,6,37,,,,102105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905,1252,18,24,124,4,380,103,65.72,0.94,1.26,6.51,0.21,19.95,5.41
6037102107,14000US06037102107,Census Tract 1021.07,"Census Tract 1021.07, Los Angeles County, California",ca,140,0,ACSSF,3880,,,,,6,37,,,,102107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4349,3344,69,6,398,0,394,138,76.89,1.59,0.14,9.15,0,9.06,3.17
6037103101,14000US06037103101,Census Tract 1031.01,"Census Tract 1031.01, Los Angeles County, California",ca,140,0,ACSSF,3881,,,,,6,37,,,,103101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428,1989,18,0,208,0,94,119,81.92,0.74,0,8.57,0,3.87,4.9
6037103102,14000US06037103102,Census Tract 1031.02,"Census Tract 1031.02, Los Angeles County, California",ca,140,0,ACSSF,3882,,,,,6,37,,,,103102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4734,3523,0,0,589,0,441,181,74.42,0,0,12.44,0,9.32,3.82
6037103200,14000US06037103200,Census Tract 1032,"Census Tract 1032, Los Angeles County, California",ca,140,0,ACSSF,3883,,,,,6,37,,,,103200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6349,5502,105,0,437,0,132,173,86.66,1.65,0,6.88,0,2.08,2.72
6037103300,14000US06037103300,Census Tract 1033,"Census Tract 1033, Los Angeles County, California",ca,140,0,ACSSF,3884,,,,,6,37,,,,103300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3781,3125,12,45,271,0,51,277,82.65,0.32,1.19,7.17,0,1.35,7.33
6037103400,14000US06037103400,Census Tract 1034,"Census Tract 1034, Los Angeles County, California",ca,140,0,ACSSF,3885,,,,,6,37,,,,103400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6416,4605,154,114,1050,0,299,194,71.77,2.4,1.78,16.37,0,4.66,3.02
6037104103,14000US06037104103,Census Tract 1041.03,"Census Tract 1041.03, Los Angeles County, California",ca,140,0,ACSSF,3886,,,,,6,37,,,,104103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3431,2357,431,12,199,7,385,40,68.7,12.56,0.35,5.8,0.2,11.22,1.17
6037104105,14000US06037104105,Census Tract 1041.05,"Census Tract 1041.05, Los Angeles County, California",ca,140,0,ACSSF,3887,,,,,6,37,,,,104105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6054,3273,278,31,696,0,1491,285,54.06,4.59,0.51,11.5,0,24.63,4.71
6037104108,14000US06037104108,Census Tract 1041.08,"Census Tract 1041.08, Los Angeles County, California",ca,140,0,ACSSF,3888,,,,,6,37,,,,104108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6001,3538,430,15,203,13,1704,98,58.96,7.17,0.25,3.38,0.22,28.4,1.63
6037104124,14000US06037104124,Census Tract 1041.24,"Census Tract 1041.24, Los Angeles County, California",ca,140,0,ACSSF,3889,,,,,6,37,,,,104124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875,2506,499,22,323,0,390,135,64.67,12.88,0.57,8.34,0,10.06,3.48
6037104201,14000US06037104201,Census Tract 1042.01,"Census Tract 1042.01, Los Angeles County, California",ca,140,0,ACSSF,3890,,,,,6,37,,,,104201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4569,2840,417,55,0,0,1249,8,62.16,9.13,1.2,0,0,27.34,0.18
6037104203,14000US06037104203,Census Tract 1042.03,"Census Tract 1042.03, Los Angeles County, California",ca,140,0,ACSSF,3891,,,,,6,37,,,,104203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5441,3158,455,42,68,0,1657,61,58.04,8.36,0.77,1.25,0,30.45,1.12
6037104204,14000US06037104204,Census Tract 1042.04,"Census Tract 1042.04, Los Angeles County, California",ca,140,0,ACSSF,3892,,,,,6,37,,,,104204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3679,2363,139,14,246,0,762,155,64.23,3.78,0.38,6.69,0,20.71,4.21
6037104310,14000US06037104310,Census Tract 1043.10,"Census Tract 1043.10, Los Angeles County, California",ca,140,0,ACSSF,3893,,,,,6,37,,,,104310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962,3020,96,8,18,0,1693,127,60.86,1.93,0.16,0.36,0,34.12,2.56
6037104320,14000US06037104320,Census Tract 1043.20,"Census Tract 1043.20, Los Angeles County, California",ca,140,0,ACSSF,3894,,,,,6,37,,,,104320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5292,3464,244,2,58,0,1072,452,65.46,4.61,0.04,1.1,0,20.26,8.54
6037104401,14000US06037104401,Census Tract 1044.01,"Census Tract 1044.01, Los Angeles County, California",ca,140,0,ACSSF,3895,,,,,6,37,,,,104401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3270,2171,14,0,36,5,1024,20,66.39,0.43,0,1.1,0.15,31.31,0.61
6037104403,14000US06037104403,Census Tract 1044.03,"Census Tract 1044.03, Los Angeles County, California",ca,140,0,ACSSF,3896,,,,,6,37,,,,104403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3341,2045,0,25,135,0,1085,51,61.21,0,0.75,4.04,0,32.48,1.53
6037104404,14000US06037104404,Census Tract 1044.04,"Census Tract 1044.04, Los Angeles County, California",ca,140,0,ACSSF,3897,,,,,6,37,,,,104404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084,1845,62,15,67,0,1087,8,59.82,2.01,0.49,2.17,0,35.25,0.26
6037104500,14000US06037104500,Census Tract 1045,"Census Tract 1045, Los Angeles County, California",ca,140,0,ACSSF,3898,,,,,6,37,,,,104500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025,1608,1,10,0,0,1304,102,53.16,0.03,0.33,0,0,43.11,3.37
6037104610,14000US06037104610,Census Tract 1046.10,"Census Tract 1046.10, Los Angeles County, California",ca,140,0,ACSSF,3899,,,,,6,37,,,,104610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3386,1916,0,18,0,0,1417,35,56.59,0,0.53,0,0,41.85,1.03
6037104620,14000US06037104620,Census Tract 1046.20,"Census Tract 1046.20, Los Angeles County, California",ca,140,0,ACSSF,3900,,,,,6,37,,,,104620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528,1865,29,62,23,0,1411,138,52.86,0.82,1.76,0.65,0,39.99,3.91
6037104701,14000US06037104701,Census Tract 1047.01,"Census Tract 1047.01, Los Angeles County, California",ca,140,0,ACSSF,3901,,,,,6,37,,,,104701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4402,2883,174,0,15,26,1282,22,65.49,3.95,0,0.34,0.59,29.12,0.5
6037104703,14000US06037104703,Census Tract 1047.03,"Census Tract 1047.03, Los Angeles County, California",ca,140,0,ACSSF,3902,,,,,6,37,,,,104703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174,1414,191,54,0,0,491,24,65.04,8.79,2.48,0,0,22.59,1.1
6037104704,14000US06037104704,Census Tract 1047.04,"Census Tract 1047.04, Los Angeles County, California",ca,140,0,ACSSF,3903,,,,,6,37,,,,104704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4321,2508,555,0,89,0,1127,42,58.04,12.84,0,2.06,0,26.08,0.97
6037104810,14000US06037104810,Census Tract 1048.10,"Census Tract 1048.10, Los Angeles County, California",ca,140,0,ACSSF,3904,,,,,6,37,,,,104810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5631,3947,12,32,47,0,1509,84,70.09,0.21,0.57,0.83,0,26.8,1.49
6037104821,14000US06037104821,Census Tract 1048.21,"Census Tract 1048.21, Los Angeles County, California",ca,140,0,ACSSF,3905,,,,,6,37,,,,104821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3551,2037,86,24,119,0,1208,77,57.36,2.42,0.68,3.35,0,34.02,2.17
6037104822,14000US06037104822,Census Tract 1048.22,"Census Tract 1048.22, Los Angeles County, California",ca,140,0,ACSSF,3906,,,,,6,37,,,,104822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,1841,39,47,142,0,714,56,64.85,1.37,1.66,5,0,25.15,1.97
6037106010,14000US06037106010,Census Tract 1060.10,"Census Tract 1060.10, Los Angeles County, California",ca,140,0,ACSSF,3907,,,,,6,37,,,,106010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093,2354,124,23,118,0,383,91,76.11,4.01,0.74,3.82,0,12.38,2.94
6037106020,14000US06037106020,Census Tract 1060.20,"Census Tract 1060.20, Los Angeles County, California",ca,140,0,ACSSF,3908,,,,,6,37,,,,106020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420,4459,70,12,71,0,652,156,82.27,1.29,0.22,1.31,0,12.03,2.88
6037106111,14000US06037106111,Census Tract 1061.11,"Census Tract 1061.11, Los Angeles County, California",ca,140,0,ACSSF,3909,,,,,6,37,,,,106111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4191,2732,185,41,422,0,704,107,65.19,4.41,0.98,10.07,0,16.8,2.55
6037106112,14000US06037106112,Census Tract 1061.12,"Census Tract 1061.12, Los Angeles County, California",ca,140,0,ACSSF,3910,,,,,6,37,,,,106112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5611,3984,158,243,432,19,533,242,71,2.82,4.33,7.7,0.34,9.5,4.31
6037106113,14000US06037106113,Census Tract 1061.13,"Census Tract 1061.13, Los Angeles County, California",ca,140,0,ACSSF,3911,,,,,6,37,,,,106113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697,2790,171,27,345,0,354,10,75.47,4.63,0.73,9.33,0,9.58,0.27
6037106114,14000US06037106114,Census Tract 1061.14,"Census Tract 1061.14, Los Angeles County, California",ca,140,0,ACSSF,3912,,,,,6,37,,,,106114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6324,4809,215,41,285,0,936,38,76.04,3.4,0.65,4.51,0,14.8,0.6
6037106403,14000US06037106403,Census Tract 1064.03,"Census Tract 1064.03, Los Angeles County, California",ca,140,0,ACSSF,3913,,,,,6,37,,,,106403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,3039,67,31,7,0,509,14,82.87,1.83,0.85,0.19,0,13.88,0.38
6037106405,14000US06037106405,Census Tract 1064.05,"Census Tract 1064.05, Los Angeles County, California",ca,140,0,ACSSF,3914,,,,,6,37,,,,106405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4758,3261,308,0,65,0,979,145,68.54,6.47,0,1.37,0,20.58,3.05
6037106406,14000US06037106406,Census Tract 1064.06,"Census Tract 1064.06, Los Angeles County, California",ca,140,0,ACSSF,3915,,,,,6,37,,,,106406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5839,4559,184,34,418,0,440,204,78.08,3.15,0.58,7.16,0,7.54,3.49
6037106407,14000US06037106407,Census Tract 1064.07,"Census Tract 1064.07, Los Angeles County, California",ca,140,0,ACSSF,3916,,,,,6,37,,,,106407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119,2255,509,0,133,0,174,48,72.3,16.32,0,4.26,0,5.58,1.54
6037106408,14000US06037106408,Census Tract 1064.08,"Census Tract 1064.08, Los Angeles County, California",ca,140,0,ACSSF,3917,,,,,6,37,,,,106408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,2713,92,0,132,0,678,52,73.98,2.51,0,3.6,0,18.49,1.42
6037106510,14000US06037106510,Census Tract 1065.10,"Census Tract 1065.10, Los Angeles County, California",ca,140,0,ACSSF,3918,,,,,6,37,,,,106510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5618,4104,285,47,438,0,560,184,73.05,5.07,0.84,7.8,0,9.97,3.28
6037106520,14000US06037106520,Census Tract 1065.20,"Census Tract 1065.20, Los Angeles County, California",ca,140,0,ACSSF,3919,,,,,6,37,,,,106520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920,5013,16,0,126,0,692,73,84.68,0.27,0,2.13,0,11.69,1.23
6037106603,14000US06037106603,Census Tract 1066.03,"Census Tract 1066.03, Los Angeles County, California",ca,140,0,ACSSF,3920,,,,,6,37,,,,106603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156,2085,70,0,731,37,108,125,66.06,2.22,0,23.16,1.17,3.42,3.96
6037106604,14000US06037106604,Census Tract 1066.04,"Census Tract 1066.04, Los Angeles County, California",ca,140,0,ACSSF,3921,,,,,6,37,,,,106604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5068,4199,55,21,108,1,620,64,82.85,1.09,0.41,2.13,0.02,12.23,1.26
6037106641,14000US06037106641,Census Tract 1066.41,"Census Tract 1066.41, Los Angeles County, California",ca,140,0,ACSSF,3922,,,,,6,37,,,,106641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372,1694,19,0,455,0,45,159,71.42,0.8,0,19.18,0,1.9,6.7
6037106642,14000US06037106642,Census Tract 1066.42,"Census Tract 1066.42, Los Angeles County, California",ca,140,0,ACSSF,3923,,,,,6,37,,,,106642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961,1911,170,10,380,0,265,225,64.54,5.74,0.34,12.83,0,8.95,7.6
6037106643,14000US06037106643,Census Tract 1066.43,"Census Tract 1066.43, Los Angeles County, California",ca,140,0,ACSSF,3924,,,,,6,37,,,,106643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577,3059,100,44,978,0,226,170,66.83,2.18,0.96,21.37,0,4.94,3.71
6037106645,14000US06037106645,Census Tract 1066.45,"Census Tract 1066.45, Los Angeles County, California",ca,140,0,ACSSF,3925,,,,,6,37,,,,106645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650,2724,56,54,659,0,105,52,74.63,1.53,1.48,18.05,0,2.88,1.42
6037106646,14000US06037106646,Census Tract 1066.46,"Census Tract 1066.46, Los Angeles County, California",ca,140,0,ACSSF,3926,,,,,6,37,,,,106646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3161,1910,157,4,602,16,267,205,60.42,4.97,0.13,19.04,0.51,8.45,6.49
6037106648,14000US06037106648,Census Tract 1066.48,"Census Tract 1066.48, Los Angeles County, California",ca,140,0,ACSSF,3927,,,,,6,37,,,,106648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4546,3428,12,0,6,0,936,164,75.41,0.26,0,0.13,0,20.59,3.61
6037106649,14000US06037106649,Census Tract 1066.49,"Census Tract 1066.49, Los Angeles County, California",ca,140,0,ACSSF,3928,,,,,6,37,,,,106649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661,1599,70,7,501,5,346,133,60.09,2.63,0.26,18.83,0.19,13,5
6037107010,14000US06037107010,Census Tract 1070.10,"Census Tract 1070.10, Los Angeles County, California",ca,140,0,ACSSF,3929,,,,,6,37,,,,107010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3141,2323,14,8,20,0,687,89,73.96,0.45,0.25,0.64,0,21.87,2.83
6037107020,14000US06037107020,Census Tract 1070.20,"Census Tract 1070.20, Los Angeles County, California",ca,140,0,ACSSF,3930,,,,,6,37,,,,107020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5317,4005,18,77,418,0,682,117,75.32,0.34,1.45,7.86,0,12.83,2.2
6037108101,14000US06037108101,Census Tract 1081.01,"Census Tract 1081.01, Los Angeles County, California",ca,140,0,ACSSF,3931,,,,,6,37,,,,108101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327,1539,83,0,513,0,118,74,66.14,3.57,0,22.05,0,5.07,3.18
6037108102,14000US06037108102,Census Tract 1081.02,"Census Tract 1081.02, Los Angeles County, California",ca,140,0,ACSSF,3932,,,,,6,37,,,,108102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552,2072,131,0,1109,0,167,73,58.33,3.69,0,31.22,0,4.7,2.06
6037108103,14000US06037108103,Census Tract 1081.03,"Census Tract 1081.03, Los Angeles County, California",ca,140,0,ACSSF,3933,,,,,6,37,,,,108103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099,1968,0,10,824,20,177,100,63.5,0,0.32,26.59,0.65,5.71,3.23
6037108104,14000US06037108104,Census Tract 1081.04,"Census Tract 1081.04, Los Angeles County, California",ca,140,0,ACSSF,3934,,,,,6,37,,,,108104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836,945,105,0,644,0,37,105,51.47,5.72,0,35.08,0,2.02,5.72
6037108201,14000US06037108201,Census Tract 1082.01,"Census Tract 1082.01, Los Angeles County, California",ca,140,0,ACSSF,3935,,,,,6,37,,,,108201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,2119,357,17,2575,0,98,294,38.81,6.54,0.31,47.16,0,1.79,5.38
6037108202,14000US06037108202,Census Tract 1082.02,"Census Tract 1082.02, Los Angeles County, California",ca,140,0,ACSSF,3936,,,,,6,37,,,,108202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7487,2929,588,34,3607,0,19,310,39.12,7.85,0.45,48.18,0,0.25,4.14
6037109100,14000US06037109100,Census Tract 1091,"Census Tract 1091, Los Angeles County, California",ca,140,0,ACSSF,3937,,,,,6,37,,,,109100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797,1712,8,7,330,0,722,18,61.21,0.29,0.25,11.8,0,25.81,0.64
6037109200,14000US06037109200,Census Tract 1092,"Census Tract 1092, Los Angeles County, California",ca,140,0,ACSSF,3938,,,,,6,37,,,,109200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2846,1669,57,0,713,0,282,125,58.64,2,0,25.05,0,9.91,4.39
6037109300,14000US06037109300,Census Tract 1093,"Census Tract 1093, Los Angeles County, California",ca,140,0,ACSSF,3939,,,,,6,37,,,,109300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962,1798,26,82,503,0,421,132,60.7,0.88,2.77,16.98,0,14.21,4.46
6037109400,14000US06037109400,Census Tract 1094,"Census Tract 1094, Los Angeles County, California",ca,140,0,ACSSF,3940,,,,,6,37,,,,109400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3903,1632,33,35,162,253,1742,46,41.81,0.85,0.9,4.15,6.48,44.63,1.18
6037109500,14000US06037109500,Census Tract 1095,"Census Tract 1095, Los Angeles County, California",ca,140,0,ACSSF,3941,,,,,6,37,,,,109500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832,2908,65,0,111,0,1712,36,60.18,1.35,0,2.3,0,35.43,0.75
6037109601,14000US06037109601,Census Tract 1096.01,"Census Tract 1096.01, Los Angeles County, California",ca,140,0,ACSSF,3942,,,,,6,37,,,,109601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4945,2179,50,0,525,0,2135,56,44.06,1.01,0,10.62,0,43.17,1.13
6037109603,14000US06037109603,Census Tract 1096.03,"Census Tract 1096.03, Los Angeles County, California",ca,140,0,ACSSF,3943,,,,,6,37,,,,109603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297,1701,64,49,622,0,1766,95,39.59,1.49,1.14,14.48,0,41.1,2.21
6037109604,14000US06037109604,Census Tract 1096.04,"Census Tract 1096.04, Los Angeles County, California",ca,140,0,ACSSF,3944,,,,,6,37,,,,109604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195,1472,35,65,391,0,1118,114,46.07,1.1,2.03,12.24,0,34.99,3.57
6037109700,14000US06037109700,Census Tract 1097,"Census Tract 1097, Los Angeles County, California",ca,140,0,ACSSF,3945,,,,,6,37,,,,109700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4616,2612,467,0,723,0,710,104,56.59,10.12,0,15.66,0,15.38,2.25
6037109800,14000US06037109800,Census Tract 1098,"Census Tract 1098, Los Angeles County, California",ca,140,0,ACSSF,3946,,,,,6,37,,,,109800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5534,2477,164,26,901,0,1816,150,44.76,2.96,0.47,16.28,0,32.82,2.71
6037111100,14000US06037111100,Census Tract 1111,"Census Tract 1111, Los Angeles County, California",ca,140,0,ACSSF,3947,,,,,6,37,,,,111100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3179,1679,85,31,457,0,847,80,52.82,2.67,0.98,14.38,0,26.64,2.52
6037111201,14000US06037111201,Census Tract 1112.01,"Census Tract 1112.01, Los Angeles County, California",ca,140,0,ACSSF,3948,,,,,6,37,,,,111201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628,2480,40,50,562,0,478,18,68.36,1.1,1.38,15.49,0,13.18,0.5
6037111202,14000US06037111202,Census Tract 1112.02,"Census Tract 1112.02, Los Angeles County, California",ca,140,0,ACSSF,3949,,,,,6,37,,,,111202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169,3416,253,13,743,0,537,207,66.09,4.89,0.25,14.37,0,10.39,4
6037111204,14000US06037111204,Census Tract 1112.04,"Census Tract 1112.04, Los Angeles County, California",ca,140,0,ACSSF,3950,,,,,6,37,,,,111204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6114,3503,264,61,1447,0,258,581,57.29,4.32,1,23.67,0,4.22,9.5
6037111205,14000US06037111205,Census Tract 1112.05,"Census Tract 1112.05, Los Angeles County, California",ca,140,0,ACSSF,3951,,,,,6,37,,,,111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869,1560,297,0,1437,15,487,73,40.32,7.68,0,37.14,0.39,12.59,1.89
6037111206,14000US06037111206,Census Tract 1112.06,"Census Tract 1112.06, Los Angeles County, California",ca,140,0,ACSSF,3952,,,,,6,37,,,,111206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4379,2791,48,14,676,0,441,409,63.74,1.1,0.32,15.44,0,10.07,9.34
6037111301,14000US06037111301,Census Tract 1113.01,"Census Tract 1113.01, Los Angeles County, California",ca,140,0,ACSSF,3953,,,,,6,37,,,,111301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7552,3528,443,0,2136,0,751,694,46.72,5.87,0,28.28,0,9.94,9.19
6037111302,14000US06037111302,Census Tract 1113.02,"Census Tract 1113.02, Los Angeles County, California",ca,140,0,ACSSF,3954,,,,,6,37,,,,111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163,2724,477,1,1258,5,573,125,52.76,9.24,0.02,24.37,0.1,11.1,2.42
6037111400,14000US06037111400,Census Tract 1114,"Census Tract 1114, Los Angeles County, California",ca,140,0,ACSSF,3955,,,,,6,37,,,,111400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8735,5582,390,94,1260,0,1257,152,63.9,4.46,1.08,14.42,0,14.39,1.74
