Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,ACS19_5yr_B25058001,ACS19_5yr_B25058001s,ACS19_5yr_B25105001,ACS19_5yr_B25105001s,ACS19_5yr_B25106001,ACS19_5yr_B25106002,ACS19_5yr_B25106003,ACS19_5yr_B25106004,ACS19_5yr_B25106005,ACS19_5yr_B25106006,ACS19_5yr_B25106007,ACS19_5yr_B25106008,ACS19_5yr_B25106009,ACS19_5yr_B25106010,ACS19_5yr_B25106011,ACS19_5yr_B25106012,ACS19_5yr_B25106013,ACS19_5yr_B25106014,ACS19_5yr_B25106015,ACS19_5yr_B25106016,ACS19_5yr_B25106017,ACS19_5yr_B25106018,ACS19_5yr_B25106019,ACS19_5yr_B25106020,ACS19_5yr_B25106021,ACS19_5yr_B25106022,ACS19_5yr_B25106023,ACS19_5yr_B25106024,ACS19_5yr_B25106025,ACS19_5yr_B25106026,ACS19_5yr_B25106027,ACS19_5yr_B25106028,ACS19_5yr_B25106029,ACS19_5yr_B25106030,ACS19_5yr_B25106031,ACS19_5yr_B25106032,ACS19_5yr_B25106033,ACS19_5yr_B25106034,ACS19_5yr_B25106035,ACS19_5yr_B25106036,ACS19_5yr_B25106037,ACS19_5yr_B25106038,ACS19_5yr_B25106039,ACS19_5yr_B25106040,ACS19_5yr_B25106041,ACS19_5yr_B25106042,ACS19_5yr_B25106043,ACS19_5yr_B25106044,ACS19_5yr_B25106045,ACS19_5yr_B25106046,ACS19_5yr_B25106001s,ACS19_5yr_B25106002s,ACS19_5yr_B25106003s,ACS19_5yr_B25106004s,ACS19_5yr_B25106005s,ACS19_5yr_B25106006s,ACS19_5yr_B25106007s,ACS19_5yr_B25106008s,ACS19_5yr_B25106009s,ACS19_5yr_B25106010s,ACS19_5yr_B25106011s,ACS19_5yr_B25106012s,ACS19_5yr_B25106013s,ACS19_5yr_B25106014s,ACS19_5yr_B25106015s,ACS19_5yr_B25106016s,ACS19_5yr_B25106017s,ACS19_5yr_B25106018s,ACS19_5yr_B25106019s,ACS19_5yr_B25106020s,ACS19_5yr_B25106021s,ACS19_5yr_B25106022s,ACS19_5yr_B25106023s,ACS19_5yr_B25106024s,ACS19_5yr_B25106025s,ACS19_5yr_B25106026s,ACS19_5yr_B25106027s,ACS19_5yr_B25106028s,ACS19_5yr_B25106029s,ACS19_5yr_B25106030s,ACS19_5yr_B25106031s,ACS19_5yr_B25106032s,ACS19_5yr_B25106033s,ACS19_5yr_B25106034s,ACS19_5yr_B25106035s,ACS19_5yr_B25106036s,ACS19_5yr_B25106037s,ACS19_5yr_B25106038s,ACS19_5yr_B25106039s,ACS19_5yr_B25106040s,ACS19_5yr_B25106041s,ACS19_5yr_B25106042s,ACS19_5yr_B25106043s,ACS19_5yr_B25106044s,ACS19_5yr_B25106045s,ACS19_5yr_B25106046s
6037405400,Census Tract 4054,"Census Tract 4054, Los Angeles County, California",ca,140,0,ACSSF,5056,,,,,6,37,,,,405400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037405400,,,1347559,0,1721,212.7272727,1470,172.7272727,1263,1105,42,0,11,31,57,15,24,18,54,22,11,21,236,129,36,71,716,462,155,99,0,158,0,0,0,0,34,0,34,0,19,0,0,19,26,0,0,26,66,10,44,12,0,13,49.09091,63.63636,21.21212,7.272727,10.30303,18.18182,24.24242,10.90909,15.75758,13.33333,23.63636,15.15152,10.30303,14.54545,59.39394,48.48485,20,33.93939,80.60606,69.69697,48.48485,46.66667,7.272727,53.33333,7.272727,7.272727,7.272727,7.272727,33.93939,7.272727,33.93939,7.272727,12.12121,7.272727,7.272727,12.12121,18.18182,7.272727,7.272727,18.18182,32.72727,9.69697,29.69697,12.12121,7.272727,12.12121
6037405500,Census Tract 4055,"Census Tract 4055, Los Angeles County, California",ca,140,0,ACSSF,5057,,,,,6,37,,,,405500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037405500,,,1855464,0,1367,130.3030303,1668,56.96969697,1844,1312,52,0,0,52,180,40,49,91,116,47,0,69,189,47,30,112,775,473,222,80,0,532,55,0,0,55,182,0,15,167,122,0,41,81,43,0,16,27,62,7,55,0,12,56,33.33333,88.48485,25.45455,10.30303,10.30303,25.45455,45.45454,17.57576,19.39394,38.18182,31.51515,20,10.30303,25.45455,52.12121,19.39394,24.24242,42.42424,95.15151,78.78788,57.57576,29.09091,10.30303,86.66666,29.09091,10.30303,10.30303,29.09091,58.18182,10.30303,13.93939,57.57576,42.42424,10.30303,22.42424,34.54546,27.87879,10.30303,16.36364,23.0303,27.27273,6.060606,26.06061,10.30303,12.12121,29.09091
6037405600,Census Tract 4056,"Census Tract 4056, Los Angeles County, California",ca,140,0,ACSSF,5058,,,,,6,37,,,,405600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037405600,,,2100911,0,1294,507.8787879,1860,93.93939394,1603,1149,19,0,6,13,102,40,22,40,102,47,0,55,108,74,19,15,818,437,189,192,0,454,165,0,6,159,26,0,6,20,30,0,23,7,39,0,11,28,133,63,60,10,3,58,35.15152,60.60606,10.90909,10.30303,6.060606,9.090909,34.54546,26.66667,20.60606,15.15152,30.90909,23.0303,10.30303,20.60606,32.12121,29.09091,13.33333,11.51515,63.0303,54.54546,43.63636,53.33333,10.30303,61.81818,40,10.30303,6.060606,39.39394,15.75758,10.30303,6.060606,13.93939,21.81818,10.30303,21.81818,6.666667,15.15152,10.30303,10.30303,13.93939,40,29.09091,26.66667,9.69697,4.242424,27.87879
6037405701,Census Tract 4057.01,"Census Tract 4057.01, Los Angeles County, California",ca,140,0,ACSSF,5059,,,,,6,37,,,,405701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037405701,,,1043424,0,1422,208.4848485,1895,75.15151515,1115,832,44,0,12,32,34,5,0,29,32,12,0,20,84,14,0,70,638,309,232,97,0,283,0,0,0,0,76,0,0,76,54,0,0,54,63,0,49,14,65,45,14,6,12,13,19.39394,64.24242,28.48485,7.272727,10.90909,27.87879,22.42424,6.060606,7.272727,21.21212,23.0303,12.12121,7.272727,18.78788,42.42424,10.90909,7.272727,40,83.63636,75.15151,61.81818,49.09091,7.272727,60,7.272727,7.272727,7.272727,7.272727,36.9697,7.272727,7.272727,36.9697,29.09091,7.272727,7.272727,29.09091,33.33333,7.272727,32.12121,9.69697,26.66667,24.84848,9.69697,6.666667,11.51515,12.12121
6037405702,Census Tract 4057.02,"Census Tract 4057.02, Los Angeles County, California",ca,140,0,ACSSF,5060,,,,,6,37,,,,405702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037405702,,,1377266,0,1254,132.7272727,1513,118.7878788,1481,1088,55,0,0,55,37,14,0,23,99,56,14,29,280,84,81,115,617,279,188,150,0,393,21,0,0,21,42,0,0,42,66,0,24,42,55,10,45,0,176,113,63,0,10,23,50.30303,76.36364,35.75758,7.272727,7.272727,35.75758,20,12.72727,7.272727,15.75758,39.39394,34.54546,14.54545,16.36364,53.93939,26.66667,31.51515,42.42424,68.48485,57.57576,52.72727,50.30303,7.272727,70.30303,13.93939,7.272727,7.272727,13.93939,20.60606,7.272727,7.272727,20.60606,31.51515,7.272727,23.63636,19.39394,30.30303,10.90909,29.09091,7.272727,59.39394,42.42424,34.54546,7.272727,9.69697,14.54545
6037405800,Census Tract 4058,"Census Tract 4058, Los Angeles County, California",ca,140,0,ACSSF,5061,,,,,6,37,,,,405800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037405800,,,1895340,0,1505,88.48484848,1733,66.06060606,1641,1017,46,22,0,24,37,8,0,29,148,23,31,94,179,18,29,132,593,317,221,55,14,624,62,0,0,62,50,0,0,50,145,0,0,145,80,0,19,61,258,109,81,68,0,29,41.81818,71.51515,25.45455,21.81818,10.30303,13.93939,16.9697,8.484848,10.30303,14.54545,54.54546,13.33333,29.69697,40.60606,47.27273,12.72727,16.36364,42.42424,75.75758,56.36364,56.9697,36.9697,10.90909,72.12122,28.48485,10.30303,10.30303,28.48485,26.66667,10.30303,10.30303,26.66667,47.27273,10.30303,10.30303,47.27273,39.39394,10.30303,12.72727,36.9697,72.72727,52.12121,41.21212,44.24242,10.30303,15.75758
6037405900,Census Tract 4059,"Census Tract 4059, Los Angeles County, California",ca,140,0,ACSSF,5062,,,,,6,37,,,,405900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037405900,,,1319991,0,1205,125.4545455,1557,121.2121212,1190,799,35,0,0,35,129,60,8,61,80,17,0,63,156,34,29,93,399,202,93,104,0,391,29,0,0,29,151,0,0,151,43,0,0,43,121,29,51,41,47,20,8,19,0,0,35.15152,55.75758,17.57576,7.272727,7.272727,17.57576,38.78788,29.69697,7.272727,26.06061,34.54546,10.90909,7.272727,33.33333,37.57576,14.54545,15.15152,30.30303,58.18182,43.0303,28.48485,36.9697,7.272727,49.09091,15.75758,7.272727,7.272727,15.75758,50.90909,7.272727,7.272727,50.90909,28.48485,7.272727,7.272727,28.48485,46.06061,16.9697,36.36364,23.0303,21.81818,12.72727,7.878788,13.33333,7.272727,7.272727
6037406000,Census Tract 4060,"Census Tract 4060, Los Angeles County, California",ca,140,0,ACSSF,5063,,,,,6,37,,,,406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406000,,,1908788,0,1837,153.3333333,1672,53.93939394,1507,1006,59,0,8,51,58,17,7,34,83,9,6,68,178,67,39,72,618,288,231,99,10,501,34,0,0,34,44,0,0,44,57,0,0,57,113,0,15,98,175,113,42,20,0,78,44.84848,64.84849,21.21212,10.30303,7.272727,20,18.78788,11.51515,6.666667,15.75758,34.54546,8.484848,5.454545,33.33333,46.66667,23.63636,24.84848,31.51515,66.66666,53.93939,38.78788,35.15152,9.69697,70.90909,20.60606,10.30303,10.30303,20.60606,29.69697,10.30303,10.30303,29.69697,26.06061,10.30303,10.30303,26.06061,34.54546,10.30303,10.90909,33.33333,50.90909,42.42424,21.81818,18.78788,10.30303,27.27273
6037406101,Census Tract 4061.01,"Census Tract 4061.01, Los Angeles County, California",ca,140,0,ACSSF,5064,,,,,6,37,,,,406101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406101,,,1388119,0,1291,63.03030303,1574,61.21212121,1206,475,34,8,0,26,34,7,0,27,40,0,0,40,33,8,7,18,325,167,89,69,9,731,104,0,0,104,211,0,11,200,77,0,0,77,105,6,76,23,231,74,144,13,0,3,43.0303,54.54546,16.36364,7.272727,7.272727,14.54545,15.15152,6.666667,7.272727,15.75758,18.78788,7.272727,7.272727,18.78788,15.75758,7.272727,6.666667,13.33333,45.45454,43.63636,30.30303,30.30303,9.090909,65.45454,33.33333,7.272727,7.272727,33.33333,53.93939,7.272727,10.30303,54.54546,33.33333,7.272727,7.272727,33.33333,40,5.454545,36.9697,12.72727,51.51515,33.33333,49.69697,10.90909,7.272727,4.242424
6037406102,Census Tract 4061.02,"Census Tract 4061.02, Los Angeles County, California",ca,140,0,ACSSF,5065,,,,,6,37,,,,406102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406102,,,1646574,0,1344,40,1519,53.33333333,2158,411,44,0,0,44,49,0,15,34,21,0,7,14,25,0,13,12,272,154,61,57,0,1747,136,0,0,136,217,37,0,180,278,0,32,246,584,14,336,234,485,263,192,30,0,47,76.36364,67.27273,35.75758,10.30303,10.30303,35.75758,28.48485,10.30303,15.75758,23.0303,15.75758,10.30303,8.484848,13.93939,18.18182,10.30303,13.93939,12.12121,67.87878,56.36364,29.09091,25.45455,10.30303,95.15151,51.51515,10.30303,10.30303,51.51515,64.24242,36.36364,10.30303,52.12121,80.60606,10.30303,30.30303,76.36364,116.9697,13.93939,92.72727,74.54546,86.66666,70.30303,52.72727,27.27273,10.30303,24.84848
6037406200,Census Tract 4062,"Census Tract 4062, Los Angeles County, California",ca,140,0,ACSSF,5066,,,,,6,37,,,,406200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406200,,,1901208,0,1149,55.75757576,1358,67.87878788,1888,720,44,0,0,44,55,9,13,33,70,0,9,61,83,0,0,83,468,214,206,48,0,1168,367,0,38,329,320,0,10,310,81,0,47,34,229,24,135,70,155,93,52,10,9,7,30.30303,55.15152,21.21212,10.30303,10.30303,21.21212,21.21212,8.484848,11.51515,16.9697,29.09091,10.30303,9.090909,27.87879,36.9697,10.30303,10.30303,36.9697,58.18182,46.06061,47.87879,26.06061,10.30303,58.18182,58.78788,10.30303,28.48485,64.24242,61.81818,10.30303,9.69697,59.39394,35.75758,10.30303,28.48485,18.18182,51.51515,23.0303,45.45454,24.84848,44.84848,36.9697,22.42424,10.30303,8.484848,6.666667
6037406300,Census Tract 4063,"Census Tract 4063, Los Angeles County, California",ca,140,0,ACSSF,5067,,,,,6,37,,,,406300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406300,,,5078215,4067,1786,47.87878788,2226,206.6666667,1673,1190,66,0,9,57,103,0,0,103,38,0,0,38,159,17,14,128,790,401,117,272,34,483,53,0,0,53,36,0,0,36,113,0,0,113,35,0,0,35,223,76,105,42,0,23,49.69697,66.66666,24.24242,10.30303,8.484848,22.42424,44.84848,10.30303,10.30303,44.84848,18.78788,10.30303,10.30303,18.78788,40.60606,11.51515,9.69697,35.15152,60,49.69697,32.12121,56.36364,21.81818,76.36364,36.36364,10.30303,10.30303,36.36364,27.87879,10.30303,10.30303,27.87879,44.84848,10.30303,10.30303,44.84848,14.54545,10.30303,10.30303,14.54545,67.27273,36.36364,46.66667,25.45455,10.30303,13.33333
6037406402,Census Tract 4064.02,"Census Tract 4064.02, Los Angeles County, California",ca,140,0,ACSSF,5068,,,,,6,37,,,,406402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406402,,,978716,0,1184,111.5151515,2231,198.7878788,563,531,24,0,7,17,40,6,0,34,22,10,12,0,108,39,11,58,330,120,156,54,7,32,0,0,0,0,0,0,0,0,8,0,0,8,6,0,0,6,18,13,5,0,0,0,24.84848,28.48485,16.9697,7.272727,6.060606,16.36364,18.18182,5.454545,7.272727,18.18182,11.51515,7.272727,8.484848,7.272727,26.66667,18.18182,6.666667,23.63636,36.9697,27.87879,31.51515,15.15152,6.060606,11.51515,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,5.454545,7.272727,7.272727,5.454545,10.90909,9.69697,4.242424,7.272727,7.272727,7.272727
6037406411,Census Tract 4064.11,"Census Tract 4064.11, Los Angeles County, California",ca,140,0,ACSSF,5069,,,,,6,37,,,,406411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406411,,,731560,17815,1794,115.1515152,1964,174.5454545,513,363,25,7,0,18,42,4,6,32,28,11,0,17,80,34,10,36,188,89,40,59,0,150,13,0,0,13,0,0,0,0,23,0,0,23,35,0,5,30,72,32,12,28,0,7,11.51515,33.93939,12.12121,6.060606,7.272727,9.69697,16.36364,3.636364,5.454545,15.15152,13.33333,7.272727,7.272727,13.33333,18.78788,16.36364,9.69697,15.15152,32.12121,18.18182,20.60606,21.21212,7.272727,33.33333,7.878788,7.272727,7.272727,7.878788,7.272727,7.272727,7.272727,7.272727,16.36364,7.272727,7.272727,16.36364,16.9697,7.272727,5.454545,16.36364,26.06061,18.18182,7.272727,18.78788,7.272727,5.454545
6037406412,Census Tract 4064.12,"Census Tract 4064.12, Los Angeles County, California",ca,140,0,ACSSF,5070,,,,,6,37,,,,406412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406412,,,1205775,13791,1112,41.81818182,1828,172.1212121,748,649,71,6,4,61,51,5,10,36,56,26,0,30,57,34,13,10,408,191,137,80,6,99,12,0,0,12,40,0,0,40,18,0,0,18,20,0,5,15,4,4,0,0,0,5,20,32.72727,24.24242,4.848485,4.848485,24.24242,15.75758,5.454545,6.666667,13.93939,16.9697,14.54545,7.272727,12.72727,18.78788,13.93939,10.90909,6.060606,35.15152,24.84848,27.87879,26.06061,5.454545,28.48485,8.484848,7.272727,7.272727,8.484848,21.21212,7.272727,7.272727,21.21212,16.36364,7.272727,7.272727,16.36364,12.12121,7.272727,4.848485,11.51515,4.848485,4.848485,7.272727,7.272727,7.272727,4.848485
6037406500,Census Tract 4065,"Census Tract 4065, Los Angeles County, California",ca,140,0,ACSSF,5071,,,,,6,37,,,,406500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406500,,,2022163,24258,1455,129.6969697,1882,76.36363636,1870,1179,6,0,0,6,99,30,22,47,65,12,0,53,192,32,61,99,817,514,214,89,0,691,75,0,0,75,87,0,0,87,155,0,11,144,111,36,10,65,256,161,95,0,0,7,56.36364,86.66666,6.060606,10.30303,10.30303,6.060606,30.90909,16.9697,12.72727,21.81818,29.09091,9.69697,10.30303,27.27273,47.27273,15.15152,29.69697,33.93939,76.36364,74.54546,54.54546,35.15152,10.30303,73.93939,54.54546,10.30303,10.30303,54.54546,32.72727,10.30303,10.30303,32.72727,54.54546,10.30303,10.30303,54.54546,43.0303,24.24242,9.69697,36.36364,61.81818,46.06061,40.60606,10.30303,10.30303,6.666667
6037406601,Census Tract 4066.01,"Census Tract 4066.01, Los Angeles County, California",ca,140,0,ACSSF,5072,,,,,6,37,,,,406601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406601,,,1968195,0,1403,358.1818182,1841,92.12121212,1391,1185,50,0,0,50,76,30,0,46,99,34,5,60,129,47,8,74,819,478,235,106,12,206,14,0,5,9,66,0,0,66,0,0,0,0,48,36,12,0,78,16,62,0,0,0,32.72727,73.33334,26.06061,10.30303,10.30303,26.06061,30.90909,20.60606,10.30303,24.24242,25.45455,16.9697,5.454545,18.18182,33.33333,16.36364,6.666667,26.06061,69.09091,65.45454,43.0303,29.69697,10.90909,65.45454,9.69697,10.30303,5.454545,8.484848,32.12121,10.30303,10.30303,32.12121,10.30303,10.30303,10.30303,10.30303,31.51515,29.69697,10.90909,10.30303,37.57576,11.51515,35.15152,10.30303,10.30303,10.30303
6037406602,Census Tract 4066.02,"Census Tract 4066.02, Los Angeles County, California",ca,140,0,ACSSF,5073,,,,,6,37,,,,406602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406602,,,1590290,0,1295,170.3030303,1679,167.2727273,1276,905,39,0,0,39,54,22,0,32,13,7,0,6,142,51,0,91,649,311,279,59,8,371,69,0,0,69,60,0,0,60,69,0,20,49,46,9,12,25,127,39,81,7,0,0,15.75758,58.78788,22.42424,10.30303,10.30303,22.42424,26.06061,12.12121,10.30303,23.0303,10.30303,7.878788,10.30303,6.060606,40.60606,21.21212,10.30303,35.15152,66.06061,50.30303,52.12121,20.60606,7.272727,58.18182,38.18182,10.30303,10.30303,38.18182,33.93939,10.30303,10.30303,33.93939,32.72727,10.30303,18.78788,27.27273,27.87879,7.878788,10.30303,24.24242,42.42424,28.48485,30.30303,6.060606,10.30303,10.30303
6037406701,Census Tract 4067.01,"Census Tract 4067.01, Los Angeles County, California",ca,140,0,ACSSF,5074,,,,,6,37,,,,406701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406701,,,942986,0,1649,78.78787879,1766,104.2424242,869,537,35,0,4,31,47,17,14,16,38,0,0,38,55,28,4,23,357,212,112,33,5,332,4,0,0,4,31,0,0,31,78,0,0,78,71,0,24,47,125,88,4,33,4,19,23.63636,31.51515,17.57576,7.272727,3.636364,16.9697,16.9697,10.30303,11.51515,7.272727,13.93939,7.272727,7.272727,13.93939,15.75758,10.30303,4.242424,9.69697,33.33333,27.27273,26.66667,11.51515,4.242424,29.69697,4.242424,7.272727,7.272727,4.242424,16.36364,7.272727,7.272727,16.36364,26.66667,7.272727,7.272727,26.66667,22.42424,7.272727,15.75758,14.54545,28.48485,20.60606,4.242424,18.18182,3.636364,9.090909
6037406702,Census Tract 4067.02,"Census Tract 4067.02, Los Angeles County, California",ca,140,0,ACSSF,5075,,,,,6,37,,,,406702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406702,,,2783381,39522,1733,45.45454545,1891,50.3030303,1775,853,21,0,0,21,60,12,7,41,73,47,0,26,104,36,17,51,574,273,241,60,21,922,62,0,0,62,146,7,0,139,76,0,17,59,172,9,33,130,442,118,280,44,0,24,51.51515,60,13.93939,10.30303,10.30303,13.93939,36.9697,7.878788,6.060606,34.54546,25.45455,20.60606,10.30303,17.57576,32.72727,15.75758,15.75758,22.42424,54.54546,49.69697,47.27273,27.27273,14.54545,69.09091,26.06061,10.30303,10.30303,26.06061,49.09091,6.666667,10.30303,49.09091,33.93939,10.30303,10.90909,32.12121,49.69697,9.69697,15.75758,47.87879,56.9697,38.18182,47.87879,26.06061,10.30303,16.36364
6037406800,Census Tract 4068,"Census Tract 4068, Los Angeles County, California",ca,140,0,ACSSF,5076,,,,,6,37,,,,406800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406800,,,1730193,14902,1406,150.9090909,1927,69.6969697,1277,1075,19,9,0,10,93,8,26,59,38,27,0,11,182,46,35,101,743,396,221,126,0,202,5,0,0,5,47,0,0,47,9,9,0,0,30,0,10,20,111,60,28,23,0,0,29.09091,46.66667,12.12121,8.484848,7.272727,9.090909,29.69697,7.878788,15.15152,24.84848,20.60606,16.9697,7.272727,10.90909,50.30303,18.78788,14.54545,39.39394,73.33334,65.45454,58.18182,33.93939,7.272727,52.12121,5.454545,7.272727,7.272727,5.454545,32.12121,7.272727,7.272727,32.12121,9.090909,9.090909,7.272727,7.272727,16.36364,7.272727,9.090909,13.93939,38.78788,29.69697,25.45455,16.9697,7.272727,7.272727
6037406901,Census Tract 4069.01,"Census Tract 4069.01, Los Angeles County, California",ca,140,0,ACSSF,5077,,,,,6,37,,,,406901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406901,,,954500,3489,1360,27.27272727,1390,50.90909091,1151,693,56,7,7,42,25,0,8,17,62,20,0,42,116,23,35,58,434,273,120,41,0,458,87,0,0,87,20,0,0,20,42,0,0,42,175,0,102,73,114,89,0,25,8,12,43.0303,53.93939,27.27273,7.272727,6.666667,25.45455,11.51515,7.272727,6.060606,9.69697,32.12121,13.33333,7.272727,31.51515,37.57576,13.93939,27.27273,28.48485,61.21212,54.54546,46.06061,20.60606,7.272727,58.78788,33.93939,7.272727,7.272727,33.93939,14.54545,7.272727,7.272727,14.54545,31.51515,7.272727,7.272727,31.51515,46.66667,7.272727,37.57576,38.78788,43.0303,37.57576,7.272727,23.63636,7.878788,8.484848
6037406902,Census Tract 4069.02,"Census Tract 4069.02, Los Angeles County, California",ca,140,0,ACSSF,5078,,,,,6,37,,,,406902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037406902,,,1002352,0,540,293.3333333,1369,324.2424242,862,623,28,5,0,23,67,30,0,37,96,19,21,56,120,20,27,73,308,236,50,22,4,239,111,5,23,83,33,8,20,5,0,0,0,0,8,3,0,5,69,42,27,0,13,5,19.39394,38.18182,14.54545,4.242424,7.272727,13.93939,22.42424,15.15152,7.272727,18.18182,25.45455,13.93939,14.54545,17.57576,33.93939,11.51515,14.54545,27.87879,38.18182,36.9697,22.42424,10.30303,3.636364,39.39394,27.27273,4.242424,13.93939,26.66667,15.75758,5.454545,15.15152,4.242424,7.272727,7.272727,7.272727,7.272727,6.060606,3.636364,7.272727,4.848485,26.06061,23.63636,14.54545,7.272727,13.33333,4.242424
6037407001,Census Tract 4070.01,"Census Tract 4070.01, Los Angeles County, California",ca,140,0,ACSSF,5079,,,,,6,37,,,,407001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407001,,,1071060,23653,1426,47.87878788,1654,48.48484848,1259,978,51,0,9,42,153,59,0,94,103,10,9,84,133,63,20,50,538,260,203,75,0,281,9,0,0,9,93,0,0,93,28,0,0,28,37,0,9,28,114,82,22,10,0,0,14.54545,47.27273,21.81818,10.30303,8.484848,20.60606,42.42424,27.27273,10.30303,31.51515,40,7.878788,8.484848,37.57576,38.78788,24.84848,18.78788,26.06061,67.27273,53.33333,53.33333,31.51515,10.30303,44.24242,9.69697,10.30303,10.30303,9.69697,40.60606,10.30303,10.30303,40.60606,18.18182,10.30303,10.30303,18.18182,20,10.30303,7.878788,18.18182,40,39.39394,20,10.30303,10.30303,10.30303
6037407002,Census Tract 4070.02,"Census Tract 4070.02, Los Angeles County, California",ca,140,0,ACSSF,5080,,,,,6,37,,,,407002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407002,,,2809997,243696,1690,58.78787879,1669,71.51515152,747,641,58,10,14,34,96,41,12,43,70,12,16,42,128,48,10,70,289,148,122,19,0,106,4,0,0,4,0,0,0,0,45,0,0,45,15,0,0,15,38,15,23,0,0,4,24.24242,31.51515,21.81818,6.666667,13.33333,16.36364,22.42424,16.36364,7.878788,12.12121,23.0303,7.272727,10.90909,18.78788,28.48485,17.57576,7.272727,22.42424,36.9697,30.30303,26.66667,8.484848,7.272727,26.06061,4.242424,7.272727,7.272727,4.242424,7.272727,7.272727,7.272727,7.272727,21.81818,7.272727,7.272727,21.81818,10.30303,7.272727,7.272727,10.30303,12.72727,7.878788,12.12121,7.272727,7.272727,4.242424
6037407101,Census Tract 4071.01,"Census Tract 4071.01, Los Angeles County, California",ca,140,0,ACSSF,5081,,,,,6,37,,,,407101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037407101,,,1135255,0,1294,66.66666667,1394,50.3030303,1167,665,31,0,0,31,74,17,36,21,109,35,10,64,102,65,29,8,349,236,82,31,0,502,32,0,0,32,35,0,0,35,179,0,21,158,57,16,34,7,162,104,58,0,0,37,20.60606,54.54546,18.18182,7.272727,7.272727,18.18182,33.33333,10.90909,24.24242,18.78788,39.39394,16.9697,9.090909,32.72727,32.72727,26.66667,18.78788,7.878788,41.81818,40,27.27273,17.57576,7.272727,54.54546,23.63636,7.272727,7.272727,23.63636,24.24242,7.272727,7.272727,24.24242,53.33333,7.272727,20,55.75758,17.57576,11.51515,13.93939,6.666667,40,35.15152,26.66667,7.272727,7.272727,27.27273
